customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
328,Martin Medina,joshuacollins@example.net,Uruguay,2024-03-27,Basic,10020.96
329,Robert Herrera,wwillis@example.net,Pitcairn Islands,2025-07-07,Standard,51549.82
330,Emily Kim,brianmiller@example.com,Brazil,2017-11-26,Standard,43778.7
331,Lee Parker,davidzimmerman@example.net,Algeria,2015-09-22,Basic,5855.29
332,Troy Mills,gary24@example.net,Turks and Caicos Islands,2024-01-28,Standard,48537.52
333,Steven Rogers,enelson@example.com,Rwanda,2024-04-20,Premium,67904.58
334,Lori Crawford,brian92@example.com,Cayman Islands,2025-07-26,Basic,9408.94
335,Brian Berry,perezwilliam@example.org,Togo,2021-06-08,Standard,12807.19
336,Dana Ruiz,lmora@example.org,Micronesia,2020-07-25,Standard,54401.21
337,Michelle Rios,marcbutler@example.net,Ghana,2016-12-08,Premium,51320.17
338,Blake Watson,whitelinda@example.org,Zimbabwe,2018-01-31,Standard,68145.74
339,Shawn Cline,mark87@example.org,Heard Island and McDonald Islands,2015-05-22,Standard,66285.93
340,Justin Torres,stevenvargas@example.com,Sierra Leone,2022-04-05,Standard,46369.04
341,Morgan Payne,edwardrandolph@example.org,Djibouti,2021-03-05,Standard,31046.42
342,Makayla Steele,tapiaaaron@example.net,Honduras,2019-04-18,Standard,6807.19
343,Monica Garcia,robertwoodward@example.org,Rwanda,2024-12-02,Premium,15159.47
344,Andrew Hall,xhaynes@example.com,San Marino,2023-12-30,Basic,18873.79
345,Brendan Anderson,kjones@example.org,Jordan,2019-04-16,Standard,1709.87
346,Bianca Carter,sara65@example.com,Korea,2021-02-08,Basic,27093.63
347,Benjamin Harris,moorefrank@example.com,Germany,2021-05-05,Basic,25966.55
348,Joshua Oconnell,shannonford@example.org,Bermuda,2017-01-06,Standard,29281.5
349,Michael Mckenzie,lewismelissa@example.org,Bermuda,2015-05-01,Premium,44884.45
350,Tracy Foster,byrdjorge@example.org,Antarctica (the territory South of 60 deg S),2015-08-28,Basic,58445.74
351,Sarah Hawkins,codygarcia@example.org,British Virgin Islands,2019-01-04,Basic,35508.41
352,Ronald Haas,jamesmorales@example.net,Norfolk Island,2025-12-03,Basic,74970.53
353,Angela Willis,johnsoncaleb@example.net,Kenya,2017-09-14,Standard,18777.31
354,Anna Boone,david70@example.org,Uzbekistan,2025-04-15,Standard,61267.32
355,Samantha Foster,reyesronald@example.com,Croatia,2025-08-18,Basic,57362.72
356,Denise Griffin,austinharvey@example.org,Oman,2023-12-11,Standard,63526.26
357,Jason Pierce,millerpatrick@example.com,Cook Islands,2024-06-24,Standard,70156.65
358,Rebecca Wright,mayokimberly@example.com,Lesotho,2018-07-26,Standard,17932.2
359,Kari Durham,paul20@example.com,Nepal,2025-04-01,Basic,52397.59
360,Steven Osborne,stokesthomas@example.com,Seychelles,2018-12-11,Standard,52833.1
361,Crystal Moore,dianeadams@example.net,Azerbaijan,2021-04-25,Basic,42379.58
362,Theresa Johnston,lkelly@example.org,Dominica,2024-02-02,Basic,62793.09
363,Renee Wolfe,warnermichael@example.net,Mongolia,2018-06-19,Basic,37043.95
364,Travis Copeland,lweaver@example.com,Argentina,2015-08-19,Standard,3087.79
365,David Robinson,nsmith@example.org,Sri Lanka,2020-11-26,Standard,16605.97
366,Mitchell Sellers,brian29@example.net,United States Virgin Islands,2021-11-20,Standard,25047.12
367,Brian Fox,susan56@example.net,Bolivia,2023-01-15,Standard,10004.09
368,Frank Daugherty,fconner@example.net,Ghana,2024-09-26,Standard,60231.23
369,Wayne Steele,jeffrey92@example.com,Gambia,2021-07-30,Standard,1887.99
370,Elizabeth Thompson,rushstacy@example.com,Thailand,2016-03-30,Basic,10838.54
371,Traci Johnson DDS,daniellegarcia@example.com,Cambodia,2025-10-09,Basic,64585.04
372,Blake Reed,gary15@example.com,Algeria,2022-06-05,Premium,52914.22
373,David Jones,kristin00@example.com,Kazakhstan,2018-05-21,Standard,7802.15
374,Tracy Wilkerson,wmacias@example.net,Honduras,2023-03-19,Standard,73195.59
375,John Shields,franciscojones@example.org,French Polynesia,2025-10-09,Basic,59440.23
376,Dean Garcia,george62@example.net,Belarus,2022-12-06,Standard,23966.93
377,Stephanie Davis,bbush@example.net,Chad,2025-06-01,Basic,52093.64
378,Jessica Brown,jamie36@example.net,Micronesia,2022-06-19,Standard,26922.71
379,Monica Baker,kenneth10@example.com,Montserrat,2018-06-10,Standard,13357.53
380,Katherine Brown,pattersonkelly@example.net,Niue,2016-12-28,Basic,22265.17
381,Christina Johnson,daniellerowland@example.com,Tanzania,2025-08-21,Basic,71171.91
382,Richard Ruiz,christopher86@example.org,Heard Island and McDonald Islands,2023-08-24,Standard,63844.08
383,Jaclyn Griffin,scott43@example.com,Mongolia,2021-10-03,Basic,2670.61
384,Paul Contreras,barnettlindsey@example.com,Saudi Arabia,2021-11-09,Standard,60708.32
385,Kristen Randall,rsheppard@example.com,Montserrat,2025-07-03,Standard,42524.88
386,Karen Miller,shawrachel@example.net,Philippines,2015-11-15,Standard,25004.84
387,Mrs. Tiffany Cole,teresastokes@example.org,Armenia,2016-11-18,Standard,73682.88
388,William Graham,maryscott@example.net,United States Virgin Islands,2024-03-19,Standard,72240.2
389,Angie Hawkins,melissa87@example.org,Solomon Islands,2024-12-10,Basic,48022.93
390,Laurie Harrington,perryeddie@example.net,Myanmar,2017-05-08,Standard,1101.82
391,Teresa Buckley,floydmikayla@example.com,Turkey,2017-11-17,Standard,5317.66
392,James Washington,rjohnson@example.com,Cambodia,2015-07-17,Basic,54100.92
393,Melanie Morales,vpreston@example.net,Dominica,2025-11-13,Standard,55010.69
394,John Adams,andrew44@example.com,Tajikistan,2024-11-20,Standard,31197.93
395,Michael Garcia PhD,kevinmanning@example.com,Ethiopia,2016-02-20,Standard,41065.29
396,Lisa Davis,alewis@example.net,Libyan Arab Jamahiriya,2021-06-25,Basic,59207.57
397,Sharon Nicholson,cameronmckinney@example.com,Burkina Faso,2016-10-28,Standard,51615.24
398,Kelly Carroll,jameswhitaker@example.org,Egypt,2015-05-17,Standard,59989.79
399,Anthony Ward,joshuacolon@example.net,Indonesia,2025-09-03,Standard,24074.09
400,Becky Johnson,tracy72@example.com,Namibia,2024-12-15,Premium,25800.16
401,Hailey Monroe,kaitlyn14@example.org,Hungary,2021-02-18,Standard,54965.89
402,Scott Chan,mercedesholland@example.net,Costa Rica,2018-10-16,Basic,73358.6
403,Jason Smith,wellsdavid@example.org,Netherlands Antilles,2020-05-31,Standard,46119.94
404,Courtney Franklin,jennifer46@example.com,Timor-Leste,2022-05-01,Basic,32491.42
405,David Owens,asilva@example.net,Panama,2016-10-05,Standard,66759.06
406,Sara Hoffman,kenneth17@example.org,Guadeloupe,2025-12-05,Premium,24999.32
407,Margaret Hensley MD,jacob83@example.org,Sri Lanka,2023-02-05,Standard,52365.45
408,Rhonda Powell,erin07@example.com,Eritrea,2022-05-29,Basic,40624.38
409,Jennifer Doyle,matthewreeves@example.net,Martinique,2015-07-23,Standard,18006.73
410,Karen Shepard,william28@example.org,French Polynesia,2020-07-03,Standard,41337.28
411,Carl Green,staceylam@example.net,Benin,2019-10-18,Standard,27221.96
412,Daniel Savage,vfrench@example.com,Eritrea,2022-01-04,Premium,61836.32
413,Julie Wilson,delacruzbrandy@example.net,Barbados,2015-04-16,Standard,15175.69
414,Cory Wilson,amoreno@example.org,Trinidad and Tobago,2025-12-16,Standard,47954.75
415,Brenda Gonzalez,dbenitez@example.org,Germany,2018-06-17,Premium,63321.74
416,Catherine Miller,crystal25@example.net,Azerbaijan,2025-01-13,Basic,35453.1
417,Donald Juarez,barbaramoore@example.org,Bulgaria,2021-02-06,Standard,7062.48
418,Madeline Powell,creyes@example.net,Cook Islands,2019-04-12,Standard,27983.78
419,Tiffany Mcclain,andrewsmith@example.net,Egypt,2017-12-14,Standard,33571.7
420,Shawn Collins,reyesbrianna@example.org,Bahrain,2024-05-21,Standard,19939.21
421,Elizabeth Carter,ryan25@example.com,Guinea-Bissau,2023-06-09,Standard,4857.54
422,Carmen Meadows,osmith@example.net,Bulgaria,2022-06-29,Standard,7478.52
423,Alex Wagner,richardsondebra@example.org,Honduras,2025-11-20,Standard,40723.31
424,Dawn Nichols,wheelerbrandon@example.org,Palau,2015-09-07,Basic,17256.58
425,Amber Wilson,jjames@example.com,Lebanon,2019-09-11,Basic,61425.79
426,Christine Jennings,turnerdorothy@example.net,Mali,2025-07-02,Basic,51608.33
427,Larry Taylor,huntchristine@example.com,Brazil,2020-05-04,Standard,66153.63
428,Kathleen Lynch,marie35@example.net,Ireland,2024-07-29,Standard,29761.63
429,Andrew Crawford,haleycastillo@example.org,Afghanistan,2025-02-05,Basic,37782.08
430,Brandon Rodriguez,fhernandez@example.net,Belarus,2021-12-15,Standard,42968.53
431,Ashley Scott,stephenmadden@example.com,Kyrgyz Republic,2020-01-14,Premium,71206.8
432,Robert Sawyer,michael56@example.net,Brazil,2025-11-25,Standard,73831.51
433,Peter Williams,elizabethjackson@example.com,Uganda,2015-06-24,Standard,14656.27
434,Marco Johns,watsonmatthew@example.org,Iran,2019-11-19,Standard,74123.93
435,Jesus Houston,pmarsh@example.org,Bouvet Island (Bouvetoya),2016-08-28,Standard,61736.66
436,Nicholas Jarvis,dalepruitt@example.com,Spain,2025-03-19,Basic,19527.01
437,Jessica Carr,cheryl27@example.com,Bouvet Island (Bouvetoya),2015-12-23,Basic,60598.94
438,Jessica Brown,alexander89@example.net,Mongolia,2018-08-28,Standard,29952.29
439,Tyler Marks,reynoldsjessica@example.com,Guatemala,2025-04-14,Basic,39096.69
440,Margaret Hernandez,smithsarah@example.net,Thailand,2021-12-27,Basic,59044.66
441,Jon Martin,vflores@example.com,Australia,2016-04-05,Standard,58681.0
442,Krista Gray,christianwallace@example.net,Kiribati,2021-08-05,Standard,11327.93
443,Jonathan Stewart,bmcgee@example.org,Iraq,2016-02-15,Standard,72371.17
444,Justin Smith,connersylvia@example.net,Gabon,2016-02-18,Basic,42310.61
445,Kristina Pena,xclements@example.org,Svalbard & Jan Mayen Islands,2024-11-14,Basic,65093.78
446,Jesse Castro,xmoran@example.net,Korea,2019-04-18,Standard,30964.03
447,Peter Walker,michael48@example.net,Holy See (Vatican City State),2020-04-21,Standard,43008.74
448,Amber Martin,lydianewton@example.com,Botswana,2016-08-12,Premium,20837.21
449,Craig Martinez,ylewis@example.org,Saint Barthelemy,2019-07-04,Standard,51140.76
450,Peter Williams,bartonshannon@example.net,Namibia,2018-09-19,Premium,66745.67
451,Brandy Porter,tranryan@example.net,Liberia,2020-04-30,Standard,3934.5
452,Priscilla Kent,jessicaanderson@example.com,Palestinian Territory,2015-03-24,Basic,67303.09
453,Sonya Gordon,mbarnes@example.net,Serbia,2018-06-27,Standard,59575.49
454,James Cooper,shawn22@example.com,Netherlands,2022-10-22,Standard,36998.54
455,Nicole Evans,jennifer83@example.org,Cote d'Ivoire,2017-07-22,Standard,72944.12
456,Donna Reed,tinasantos@example.org,Macao,2019-12-20,Premium,73072.9
457,Mallory Page,anna99@example.net,Russian Federation,2023-03-05,Basic,24234.91
458,Paul Skinner,natalie60@example.net,Botswana,2017-02-08,Standard,48505.22
459,Charles Santiago,josephfloyd@example.com,Pitcairn Islands,2019-07-26,Standard,68529.1
460,Ryan Vaughn,james80@example.com,Suriname,2024-09-22,Basic,57022.12
461,Luis Lowe,juliahoffman@example.org,Malawi,2023-11-16,Standard,4451.39
462,Rebecca Roberts,housepaul@example.net,Germany,2020-09-06,Standard,23506.45
463,Amy Manning,christinenorman@example.com,Switzerland,2020-11-17,Standard,58593.6
464,Mark Mckinney,kari89@example.org,Singapore,2017-02-28,Basic,2413.87
465,Cheryl Cole,lopezglenn@example.net,British Indian Ocean Territory (Chagos Archipelago),2015-08-25,Basic,15254.33
466,Jeffrey Hawkins,eugenesingleton@example.org,Greenland,2025-04-18,Standard,34369.54
467,Timothy Williams,candice94@example.com,Somalia,2019-02-17,Standard,15133.46
468,Heather Bowers,alicia28@example.org,Solomon Islands,2022-02-15,Basic,38008.2
469,Jennifer Herrera,baileynicole@example.net,Greenland,2017-09-17,Basic,51167.78
470,Edward Clements,wbarajas@example.net,Algeria,2016-12-28,Standard,44654.76
471,Gregory Allen,susanfleming@example.com,Hong Kong,2021-03-08,Basic,35725.03
472,Theresa Cruz,angel85@example.net,Spain,2025-01-11,Standard,12472.64
473,Katelyn Phillips,lukemiller@example.org,Chad,2016-01-06,Standard,62357.55
474,Patricia Ferguson,clarkcrystal@example.org,Tonga,2016-10-29,Standard,29145.78
475,Sara Harris,elucas@example.net,Poland,2017-05-27,Basic,58542.3
476,Joe Rivera,jonesgregory@example.com,Moldova,2022-08-07,Basic,48641.65
477,Roberto Bartlett,ohughes@example.com,Jersey,2020-10-03,Standard,48956.15
478,James Wilson,maychristine@example.net,Myanmar,2023-08-10,Premium,58577.7
479,Ryan Howard,robertsgina@example.net,Benin,2016-06-25,Standard,35688.77
480,Timothy James,wellsamanda@example.org,San Marino,2015-02-04,Standard,45185.36
481,Robert Gardner,kennetheaton@example.net,Oman,2025-07-29,Standard,45723.71
482,Travis Spencer,davidsmith@example.net,India,2022-03-17,Standard,72535.08
483,Theresa Torres,jason82@example.org,Colombia,2024-07-20,Standard,67187.35
484,Ruben Lee,emilybradley@example.org,Thailand,2020-03-26,Standard,19086.9
485,Wanda Dunn,robertscarlos@example.org,Congo,2021-12-29,Standard,39167.68
486,Katelyn Rivera,emilyyoung@example.com,Niger,2020-09-26,Standard,7897.83
487,Corey Tucker,christina49@example.org,Mongolia,2024-05-31,Basic,72494.79
488,Rhonda Benjamin,adamsanchez@example.org,Rwanda,2021-10-30,Standard,48638.82
489,Jessica Larsen,erinrivera@example.com,Kyrgyz Republic,2020-05-27,Standard,51409.88
490,Raymond Tucker,thompsoncatherine@example.com,Togo,2022-03-08,Premium,74129.98
491,Stephanie Gonzalez,lunapatricia@example.net,Norfolk Island,2022-05-11,Standard,20947.15
492,Kevin Sullivan,rebeccaarnold@example.net,Uganda,2018-05-08,Basic,66954.94
493,Mrs. Patricia Diaz MD,dennis88@example.org,Indonesia,2017-09-11,Standard,38917.7
494,Adam Allen,katherinetaylor@example.org,Christmas Island,2023-12-31,Basic,60455.88
495,Krystal Brennan,jillwebb@example.com,Armenia,2018-08-02,Basic,30456.36
496,John Brown,jim38@example.com,Iceland,2022-05-08,Standard,54165.92
497,Jesse Williams,dakota84@example.net,Estonia,2025-03-03,Standard,22346.45
498,Laura Bennett,pdiaz@example.org,Maldives,2015-05-25,Standard,29273.55
499,William Walker,wgomez@example.com,Somalia,2024-02-25,Standard,74607.84
500,Mr. Jonathan Taylor,jerryrobertson@example.com,Croatia,2017-06-29,Standard,54559.6
501,Christopher Guzman,guerrerorobert@example.com,Saint Helena,2020-05-02,Standard,47963.94
502,Michael Mendoza,deborahjenkins@example.org,Aruba,2020-09-08,Basic,50472.17
503,Kevin Taylor,macdonalddylan@example.org,Eritrea,2022-05-17,Standard,12956.5
504,Kellie Sullivan,johnsjessica@example.com,Yemen,2016-02-04,Basic,13789.91
505,Jerry Haney,ajackson@example.net,Cambodia,2023-02-18,Standard,55633.69
506,Samantha White,gary57@example.net,Nauru,2017-01-19,Basic,57278.14
507,James Anderson,harrismichele@example.net,Poland,2022-05-04,Basic,67494.44
508,Chase Davis,mvalenzuela@example.org,Turkey,2023-05-07,Premium,26807.43
509,Kathy Wilson,mhopkins@example.net,Sweden,2024-12-11,Basic,31680.32
510,Todd Gregory,xboyd@example.org,Qatar,2018-04-19,Standard,19726.8
511,Crystal Lang,zbell@example.net,United States of America,2015-08-08,Standard,9054.16
512,Melissa Davis,jonathancannon@example.org,Finland,2025-08-03,Basic,43872.2
513,Kimberly Scott,fletcherkristine@example.net,Mali,2017-03-07,Standard,35548.42
514,Adam Pena,robert12@example.com,Pakistan,2019-04-13,Standard,65095.46
515,Deborah Herrera,cheryl63@example.com,Micronesia,2024-10-06,Standard,31129.77
516,Karen Wood,tking@example.net,Guatemala,2017-03-31,Basic,10518.05
517,Jennifer Taylor,adkinssean@example.net,Zambia,2025-01-05,Standard,74042.57
518,Daniel Morales,lauren90@example.org,Iceland,2018-07-19,Basic,34453.46
519,Abigail Davis,thomasburke@example.org,Bahrain,2015-11-28,Basic,13731.67
520,Jacob Lynch,zarias@example.net,Palau,2016-12-25,Standard,47419.7
521,Michelle Harper,daniellegonzales@example.org,Thailand,2020-01-26,Standard,4586.52
522,Regina Mitchell,bowerswilliam@example.net,Djibouti,2016-11-21,Standard,57149.2
523,Megan Ward,cantrellchristopher@example.com,Slovakia (Slovak Republic),2023-10-22,Standard,12093.03
524,Michael Sullivan,aprilmclaughlin@example.org,Uruguay,2021-11-21,Basic,6831.09
525,Duane Gallegos,michael43@example.net,Congo,2019-10-24,Standard,32348.38
526,Jared Smith,richardrodriguez@example.org,Macao,2015-06-04,Basic,28902.9
527,Travis Pratt,nancy94@example.net,Kenya,2025-08-27,Standard,54866.77
528,Kristine Carrillo,susan77@example.net,Tokelau,2024-05-05,Premium,24335.43
529,Brian Jones,ericahall@example.com,Isle of Man,2015-01-17,Standard,1589.23
530,Kelli Smith,john16@example.net,San Marino,2022-10-11,Standard,18849.53
531,Angela Velazquez,nedwards@example.net,Ethiopia,2016-02-25,Basic,23578.9
532,Paul Conrad,victorgonzalez@example.net,Dominican Republic,2016-11-15,Standard,44253.13
533,Christine Harris,marykelly@example.org,British Indian Ocean Territory (Chagos Archipelago),2025-08-20,Premium,3667.45
534,Megan Alvarado,duranamber@example.org,Thailand,2021-09-08,Standard,54655.44
535,Mr. Johnathan Galloway,travis84@example.com,Cyprus,2022-09-14,Standard,32666.48
536,Bethany Fox,imendoza@example.org,Macao,2025-02-09,Basic,25869.28
537,Scott Parsons,sbray@example.net,Kuwait,2016-11-06,Standard,56321.14
538,Adam Craig,ucarpenter@example.com,New Zealand,2019-07-11,Basic,68885.85
539,Chelsea Baker,thomas95@example.com,Colombia,2016-06-21,Premium,17018.02
540,Mr. Michael Watson PhD,shannon92@example.net,Poland,2020-08-28,Standard,1888.02
541,Brett Nelson,angelachase@example.org,Cameroon,2022-04-18,Standard,27652.71
542,Nancy Kennedy,thompsonvictor@example.net,Maldives,2022-03-07,Basic,28295.63
543,Emily Tucker,anna90@example.com,Bolivia,2015-07-19,Standard,40221.32
544,Amy Cervantes,gcombs@example.com,Samoa,2016-03-18,Standard,3835.04
545,Isaac Castro,maurice61@example.com,Trinidad and Tobago,2022-09-26,Standard,1725.7
546,Lisa Ray,tiffanymitchell@example.com,Peru,2016-05-21,Premium,33462.49
547,Patricia Griffin,jamesjustin@example.net,Zimbabwe,2016-09-19,Standard,35711.13
548,Christopher Morton,robert99@example.com,Thailand,2015-02-08,Standard,51509.07
549,Angela Cooper,logan44@example.net,Oman,2022-06-06,Standard,49709.43
550,Stephen Norman,julie87@example.com,Chad,2022-11-10,Standard,46804.13
551,Alexander Luna,shelby13@example.org,Indonesia,2016-03-05,Premium,62341.29
552,Arthur Johns,johnsonrandy@example.org,Bosnia and Herzegovina,2018-03-03,Standard,46422.92
553,Christopher Pena,pparker@example.net,Finland,2017-03-24,Premium,8193.21
554,Cameron Rose,anthonyalvarado@example.com,Tonga,2024-04-28,Standard,58402.43
555,William Fernandez,amy28@example.org,Nauru,2022-11-21,Standard,15325.07
556,Lynn Fields,omills@example.net,Georgia,2021-02-23,Standard,12237.93
557,Karen Perez,ramosmichael@example.com,Cape Verde,2025-06-19,Standard,15775.13
558,Aaron Ochoa,mauriceharrison@example.org,Portugal,2015-02-22,Standard,17779.27
